id,label,text
1478,14924216 14781104 14717848 14791612,78 83 72 72 84 106 102 117 115 79 104 106 98 79 70 84 88 70 105 99 117 104 110 99 14717871 14925193 78 83 72 72 39 79 70 84 14854577 14859690 14786237 15697082 14846865 14726332 14728344 14720387 14854565 14782384 14724264 14780832 14847921 15710888 14924977 14976901
1479,14856354 14844592,15706262 14853303 42 102 105 99 117 104 110 99 15710364 15705739 14925738 15699126 14925205 15706262
1480,14924216 14781104 14717848 14791612,14791344 14923942 15637633 14851237 14925757 14791344 14923942 15637633 14851237 14717876 15706288 14720387 70 87 87 78 67 15252363 14925756 15704454 14717871 14847927 14791344 14923942 14717874 15704193 14976901
1481,14844093 15705739 14854331 15699885,14784648 14781582 14851257 88 102 105 99 117 104 110 99 14721977 14925219 14925216 14849158
1482,14783134 15697333 14854817 14925479,62 62 14859960 14851005 15699865 62 62 14859960 14851005 15699865 15252363 14925703 14925741 14859960 14851005 15699865 14783134 14854817 14925219 14791302 14785418 14847398 14859956 14846135 14976901
1483,15630486 15702410 14718849 15709093,116 109 111 117 101 88 115 113 88 102 105 99 117 104 110 99 14783159 14781097 14849167 14858131 14793903 83 81 14716559 14785451
1484,14847385 14844587 14848641 14847398,14851251 14787724 14854554 14844607 14851251 14787724 14854554 14844607 14849964 14853024 15630472 14726585 15704228 14925716 15710614 14976902 14787724 15710134 14976902 14925479 15639967 15252363 14786472 14925703 14789561 14846120 14924962 15637896 14782641 15637896 14850999 14782100 15710134 43 14845597 15639967 43 14854817 14925479 43 14854334 14859151 47 14846850 14781611 78 64 84 14846644 14782641 14854334 14859151 14976902 15637145 14846644 14782641 14854334 14859151 14976902 14925245 14785469 14854334 14859151 46 43 14787724 14847388 14791308 15706258 43 14722963 15706543 14720387 14844554 15709118 14782092 14785469 14851251 14787724 15710888 14924977 15252380 14782087 14785422 15708803 14782878 14726585 14781334 14728321 15632270 15252363 14786472 15710100 14854554 14844607 15252380 14850688 14860193 14785422 14782848 14854800 15704228 15706291 14849419 14847873 14783400 14846111 14846865 14851257 41 14976903 14976903 14716606 15699637 15252381 14925725 14924446 14716854 14852794 15697794 14782100 15710134 43 15699106 14782631 15704228 15706291 14849419 14846111 14846865 14851257 43 14844593 14854553 14850237 14785451 14925709 14786472 14850991 14845597 14782631 14717871 14847384 15252380 14845597 15639967 14782353 14854817 14925479 14925217 14713777 41 14785451 15710888 14924977 14783400 14781318 14847873 14783400 14846111 14846865 14851257 14846093 14782848 14854800 15704228 15706291 43 14859953 14783400 14781318 14854334 14859151 43 14787724 14847388 14791308 15706258 43 14722963 15706543 14790566 14859144 41 14976903 14976903 14785451 15710888 14924977 14854557 14785432 14785715 14782903 14785415 14782903 14853024 15708828 14787724 15710134 43 14846337 14846133 14849930 14857863 43 14849923 14721162 14925479 15639967 14849419 14854817 14925479 15708803 14782878 43 15706542 14787724 14846092 14925705 14782641 14923958 15710364 41 14976903 14976903 14782087 14785422 14787724 15710134 14925479 15639967 15708803 14782878 14850688 14785186 14794135 14844587 14859143 14727830 14728347 41
1485,15630486 15702410 14718849 15709093,14792344 14790825 74 51 52 53 42 14852794 14860201 14782092 42 15708335 14859956 14846135 14847406 14718849 15710881 15710906 14925725 14847398 14844290 15631535 15640254 14720169 14792344 14790825 74 51 52 53 42 14852794 14860201 14782092 42 15708335 14859956 14846135 14847406 14718849 14925716 14717871 86 73 95 49 49 55 14859956 14846135
1486,14924216 14781104 14717848 14791612,14783159 14854800 15634607 15706253 14783159 14854800 15634607 15706253 14786472 14925703 14789561 14780821 15638424 14846124 14846128 14720387 14856354 14844592
1487,14924216 14781104 14717848 14791612,69 110 96 74 102 105 88 95 65 94 69 14717848 14791612 14785418 14847398 14785469 14851759 14925245 42 14859967 14721416 14925703 14720697
1488,14783134 15697333 14854817 14925479,104 105 107 110 105 98 68 104 106 106 102 105 99 88 109 102 113 102 14850991 14728632 14781312 14924963 15706241 14847916 39 109 102 113 102
1489,14786237 15697082 14722731 14924977,14721416 14859664 14782631 14925245 14845883 14854543 14924216 14847918 14859664 14782631 14925245 14845883 14854543 14924216 14847918 14848641 14859664 14846093 15708546 14860165 43 14924472 14717871 15706282 15636660 14783914 14781858 14925757 15640249 14854565 14780567 14924188 15709098 14716590 14846093 14728340 14723472 14781312 14846608
1490,14786237 15697082 14722731 14924977,100 98 126 98 116 96 107 102 116 116 88 102 105 99 117 104 110 99 15706241 14847916 14717871 14782384 15710612 14844578 14720387 14853303 15636660 14849722 14924963 15252363 14728350 14844093 14720191 14859667 14720387 14783626 14924443 14976901 14858113 14717871 14782384 14720387 14849722 14924963 15710891 14846865 14782359 14782848 14785451 15252363 14850991 14728632 15706282 14925454 15706241 14847916 15252363 14788542 14781097 14925706 14849931 14720387 14851005 14786216 14728350 14844093 14788755 15710596 14724001 14849935 14720387 14782848 14785451 14976901 15637383 15704454 14858113 14723463 14846610 14720387 14849722 14924963 14849935 14782359 14782359 14785451 14850999 14720387 14782848 14924977 15252363 15710366 14788528 14850991 14721468 14728632 14716337 14780294 14925708 14925464 15697082 15706241 14847916 14849722 14924963 15252363 15710364 15705739 14783626 14924443 14976901
1491,14726332 14728344 14854542 14844591,14793907 14793907 14925716 15710881 88 110 104 116 14793907 14793907 14925716 15710881 88 110 104 116 14780834 14846116 14925245 15252381 14849971 14924696
1492,14783134 15697333 14854817 14925479,14786237 15697082 14856358 15699885 14726332 14728344 42 14925716 14925725 14716559 14717874 14854807 14716048 14786237 15697082 14856358 15699885 14726332 14728344 15252363 14786472 14925703 14721162 14844591 14782903 14720387 14786237 15697082 14854331 15699885 14790566 14859144 15252363 14782631 15637383 15710612 14844578 15708848 14714302 14728335 14714302 15252363 14850991 15642297 15710881 15710336 14725004 14925738 14846120 14924962 14844033 14722729 14787719 14791308 14717874 14854807 14719931 14976902 14716606 14789005 15632020 15708328 15706553 14782906 14923942 14780072 15252363 14728350 15642297 15642289 15697794 14780567 14721981 14976901 14849931 14782641 15252363 15710367 14846120 14728340 14849935 14854553 14782641 15708328 14844338 15252363 14780567 14924188 14785715 14847399 14925751 14854283 14720387 14783914 14781858 15252363 14780567 14846592 15642297 15710881 14924436 15641995 14976901 15706542 14779823 15710363 14721468 14727837 14846610 15252363 14924723 14779823 14854542 14844591 15642297 15642289 15252358 14786472 14779823 14782626 14860223 15705739 15710881 14976902 15696045 15642297 14844093 14794687 14720387 14858370 14852992 14856354 14844592 15252358
1493,14924216 14781104 14717848 14791612,14852794 14846383 14860175 102 105 99 117 110 104 99 14925757 14717871 14782384 14780567 14924188 14721158 14925245 14846383 14860175 14925709 15634607 14785418 14847398
1494,14786237 15697082 14722731 14924977,14786237 14779040 14854577 14859690 42 14844587 14716559 14844290 15706282 14714302 42 70 105 99 117 104 110 99 14716559 14844587 14716559 14844290 15706282 14714302 70 105 99 117 104 110 99 14716559 14785451
1495,14924216 14781104 14717848 14791612,85 62 14924443 14925757 14785418 14847398 14726844 14785469 14851759 14925245 15252363 14719623 15630474 14785418 14847398 14925193 14786237 15697082 14854577 14857858 15252363 15697798 14925245 15638189 14924723 15252363 14844856 14724258 14854817 14925479 14723726
1496,14924216 14781104 14717848 14791612,14854331 15699885 14791308 15706258 14848653 14717871 14925193 14791308 15706258 14720387 14851005 14786216
1497,14786237 15697082 14722731 14924977,116 106 102 117 115 119 107 102 126 14786237 15697082 15636660 14925463 15706553 14852992 15252363 15706282 15636660 15706282 14925454 15706241 14847916
1498,14924216 14781104 14717848 14791612,14858120 15702939 88 77 102 113 102 14858120 15702939 15252363 14844591 14718852 15638929 14789561 14785418 14847398 14925193 14858665 14848641 14720387 102 119 119 15252363 14925703 14789561 14717871 14851005 14786216 15637166 14849722 15630474 14784899 14858665 14848641 14783626 14924443 14726332 14728344 14925705 14717871 14782384 14791055 15709118 14924436 15641995 14720387 102 119 119 15252363 14854532 14858113 14844591 15637157 15704228 14844340 14858665 14848641 15637157 14925747 14720387 14849923 14853024 14718129 15639951 15252363 14782100 15632295 14925703 14925741 14924964 14718849 14848641 14976902 14846609 14854577 14976902 14924701 14849695 14925710 14782910 14858640 14847388 14720387 14859197 14844596 15697555 14790566 14859144 15252363 14859453 14724236 14925703 14925741 14859197 14853024 14720387 14785418 14847398 15710891 14846865 14726332 14728344 15252363 14784899 14859453 14925703 14925741 14846396 14925738 14858372 14846865 14976902 14721977 14846909 14846865 14976902 14722441 14716544 14846865 14976902 14786237 15697082 14846865 14976902 14854530 14717848 14791612 14976902 14719146 15709098 14716590 14720387 14858665 14848641 14717848 14780294 14850959 15252363 14860193 15639937 14858665 14848641 14924937 15705739 14925725 14846865 15708855 14849942 14925216 14925725 14846865 15252358
1499,14786237 15697082 14722731 14924977,15710345 14854585 14785469 14851759 14925245 88 102 105 99 117 104 110 14783417 14850991 14844587 14846143 14853024 14846338 39 14781312 14859154 14854565 14782384
1500,14786237 15697082 14722731 14924977,14789540 15708039 14789540 15708039 14786472 14925703 14789561 15637157 14849942 14844856 14724258 14924472 14717871 14720387 14782092 14785469 15710888 14924977 15252363 14854532 14846120 14924962 15708312 14844856 14724258 15710364 15705739 14786237 15697082 14854334 15706266 15252363 14859953 14925715 14846120 14924962 15632285 15710336 15706282 15636660 14781312 14924963 14783914 14783417 14844856 14789259 14976902 14783106 14925196 14976902 14783134 15697333 15706297 14924977 14723726 14976901 14925705 14844593 14924945 15706282 15636660 15710888 14924977 14925706 14849931 14720387 14786472 15252363 14789540 15708039 14720387 14783626 14924443 14925757 14844591 15706282 15636660 44 14847407 14924443 14779288 14859667 14976901 14850991 14924472 14717871 15710336 14725004 14925738 15252363 14858113 15710888 14924977 14782100 14859143 14849929 14858166 14846120 14924962 15635334 14925709 14782092 14785469 14924472 14717871 15252363 14924937 15697803 15632056 14844554 14844856 14724258 15706280 14781326 14782092 14785469 15632295 14782359 14925706 14858370 15704454 14720387 15646140 14714017 14976901 14849931 14782641 15252363 14717878 14925193 14924472 14717871 15710336 14725004 14925738 14925706 15637383 15704454 14854334 14713504 14857864 14859922 15710364 15705739 14783626 14924443 15252363 14924937 15697803 14846120 14924962 14785715 14853024 15638167 14859681 14850999 14923930 14781859 14844856 14724258 15704193 14847388 14976901 14845848 14847406 14925245 14856354 14786237 15697082 14849419 14853024 14783159 14781097 14720387 14924703 14847416 15252363 14789540 15708039 14846120 14924962 15705775 14715319 14844093 14858639 15641759 14720387 15706282 15636660 15706241 14847916 15697082 14847388 14849419 14858639 14859197 14720387 14786237 15697082 15252363 15697803 15637145 14723463 14846610 14720387 14851261 14854557 15634601 14723731 14790566 14859144 15252363 14851239 14789283 14854334 14925193 14844856 14724258 14782359 15635128 14785422 14858639 14853024 14720387 14860201 14847406 15252363 15637896 14719623 14925206 14724264 14783159 14781097 14720387 14925706 14782890 14782126 14844546 15252363 14789540 15708039 14925464 14924701 14858113 14785415 14782903 14720387 15706250 14792320 14849419 14923942 14780072 15702410 14844578 14925245 14856354 14786237 15697082 14854334 15706266 14925738 15252363 14846120 14924962 14924472 14844856 14724258 14850991 14854334 15706266 14925738 14925706 14782890 15698352 14846097 14785415 14782903 14923942 14780072 15252363 14785422 14847406 14925193 14719138 15706241 14720387 14854817 14925479 14976901
1501,14783134 15697333 14854817 14925479,83 95 83 15638402 15706300 14721689 14851759 83 95 83 15638402 15706300 14721689 14851759 14786472 14925703 14789561 14847384 15697082 14859197 14853024 14720387 14849963 14925473 15638402 15706300 14851759 15252363 14925756 15704454 14846850 14849964 14925710 14853024 15631535 14847873 15252381 14849963 14925473 14976902 15638402 15706300 14924962 14846093 14784411 14925473 14976901 14849963 14925473 14786472 14781837 14782848 14854800 14923942 14780072 15710891 14846865 14925757 14846120 14849963 14720387 14853303 15636660 14923942 14780072 15252363 14846644 14924472 14925706 15632285 15710336 14719931 14719644 14925464 15697082 14853016 14925228 14846096 14925473 14726794 14925738 14720387 14844290 14854590 14976901 14859953 14925715 15252363 14779823 14846120 14924962 15637896 14858372 14782087 14789557 14720387 15706553 14727849 14846102 15636660 15706282 15708039 14976902 15706282 15632280 14976902 15636660 15630472 14924962 14846093 15636660 15710084 14976901 14844593 14925738 15252363 15706282 15708039 14846850 14849964 14851258 15706282 14976902 14726563 15706282 14976902 15699126 15706282 14976902 14851228 14856346 15706266 14976902 14794385 14846608 15706266 14976902 14925723 14846864 15706266 14976902 14792116 14846608 15706266 14976902 15638162 15704760 15706266 14723726 14976901 15638402 15706300 14786472 14781312 14779823 14846120 14924962 14924937 14785451 14850999 14854331 14844578 14924988 14924434 14853024 14858120 14976902 14924988 14924434 14788539 14859144 14720387 83 95 83 14782848 14785451 14782848 14924977 15710364 15705739 15638402 15706300 15252363 14849931 14782641 15252363 14779823 14925464 14846120 14924962 14854334 15638402 15706300 14846085 14783159 15710364 15705739 15706553 14727849 15252363 14925756 15704454 14846850 14781611 14854800 14924436 15706553 14727849 14976902 14728081 14722950 15710891 14781093 14976902 14925225 14859681 15710084 15699333 14976902 14853019 15634611 14790566 14859144 14976902 14925473 14723769 14723494 14718849 14976902 15710364 14859681 15708340 15710891 14924962 14846093 14782381 14851257 14847873 14925228 14723726 14847384 15697082 14976901 14859953 14925715 15252363 14785451 14849963 14925473 14721689 14851759 15710367 14782126 14857874 14925185 14925473 14785451 14782124 14780552 14720387 14847384 15697082 15252363 14846644 15632285 15710336 14782124 14780552 14925473 14785451 14858118 14859666 14720387 14785190 14858917 14722950 14846644 14846120 15698352 14846097 15706274 14925473 14726794 14720387 15706273 14728321 14844290 14854590 14924962 14846093 14925473 14846092 14854334 15706274 14925473 14720387 15706243 14924976 14976901 15706274 14859667 14717871 15710367 14780567 14924188 14925185 14850991 14728632 14925708 15710906 14925473 14726794 14847384 15697082 15252363 14779823 14846120 14924962 14850991 15042459 14784411 14726053 14851257 14925473 15042458 14847384 15697082 14925738 15252363 15710612 14844578 14779823 14782087 14779572 15704454 14720387 14925473 14726794 15710364 15705739 14925708 15710906 15252358
